Column1,Column4,Column5,Column6,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,que,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,está bien,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,se,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,no,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sé,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,gracias por su amable espera línea sigo tratando por usted,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,ahorita,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,okay muchísimas gracias por su amable espera en línea entonces listo ah lo que pasa es lo siguiente usted igual que ya tiene para anotar usted va a buscar una página en internet llamada center PSG como centro de recompensas PSG en inglés,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,qué es lo a hacer ahí dentro usted va a ingresar el número de cuenta que fue el que yo le dije anteriormente y el código postal de su casa una vez ahí pues usted le da como un botoncito azul eso lo regresé donde usted va a poner esos {voice.creditcard.digitsTranscribed:***} datos se vuelve a otra vez al botón azul y eso lo va a una página donde usted pues va a poder reclamar su recompensa porque la recompensa ya está activa la puede cambiar por una visa mastercard totalmente libre una tarjeta de amazon el target en home depot walmart o end horas y pues usted haya seleccionado si quiere que le llegue por correo electrónico por correo postal,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,o,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,okay,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,se llama la página disculpe,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,sea no sé si quiere que hagamos como es una llamada com para que yo estoy seguro que pues ya la reclamo porque yo veo que en efecto tiene como {voice.creditcard.digitsTranscribed:***},,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,rewards center,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,reward,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,le pone a t,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,t and t,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,cuando ya esté ahí le dice recompensa,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,cómo,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,uh me avisa cuando ya la yo cuando ya esté dentro de la página y le dé al botón azul que dice accedo a tu recompensa,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,ajá,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,ya okay,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,este es el número de cuenta si quiere hacer de una vez es [CCNUM],,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,código postal el número de,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,[CCNUM] [CCNUM],,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,[CCNUM] [CCNUM],,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,[CCNUM],,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,[CCNUM],,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,[CCNUM],,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,y,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,código postal setenta y siete cero quince,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,listo hay otra vez de,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,ajá,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,acceder o algo así me aparece,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,ajá,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_AGENT,y sigue que solo como algo que dice como reclamar tú recompensa cierto,,,
01J3DZKQQP31BD75HCV612HF0S,SENDER_CUSTOMER,sí extra mar ahora,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,"Thank you so much for contacting PSG. My name is Juan, From Online Sales Assistant Department. How can I help you today?",Customer contacted PSG to inquire about their TV account. Agent provided the customer with the contact information for ECE department which handles TV and internet services. Customer was satisfied with the information provided and expressed gratitude before ending the session.,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_CUSTOMER,Is this my internet account or the tv?,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,to check that I need to say the following.,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,"Read to the Customer:
 Read to the Customer:
 ""Under federal privacy law, it is your right and our duty to protect your account information. May I use your information during this Visit (Retail) / Call (Call Centers) to discuss products offered by PSG companies? Your decision will not affect your service.""",,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_CUSTOMER,Yes,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,I can see that you have many accounts linked to you.,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,some from internet and others for TV,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_CUSTOMER,"Ok, I need info on the TV ones",,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,"We have a department that is in charge of TV and internet services, you can reach ECE at 800-288-2020",,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_CUSTOMER,Ok thank you,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,Is there anything else I can help you with?,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_CUSTOMER,No that is all thank you,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,Are you interested in the PSG plans for mobile devices?,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,Have I provided you 5-star satisfaction with my ability to assist you today?,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,Just checking to see if you are there so we can continue.,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,Please let me know if you're receiving my responses otherwise our session will end.,,,
01J43884VNSDZTJZ6G0JCRY66Y,SENDER_AGENT,Our chat session is now ending. Thank you for choosing PSG! We appreciate your business.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,Thank you for calling PSG. This is Juan PSG professional Who do I have the pleasure of speaking with?,"The customer contacted the agent to inquire about the fixed wireless program and was facing issues with receiving push notifications for authentication. The agent attempted to send push notifications for authentication multiple times to the customer's phone number but faced errors. They suggested trying another way to authenticate the account. The issue was not resolved during the conversation, and the agent advised the customer to try an alternative method for authentication.",,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"Thomas, right?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"It's a real pleasure to meet you, Thomas how your day going so far?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,Not bad. Thank you about you?,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Um, I'm good, I'm good. Thank you for asking, uh, in order to continue, uh, may I have a good number to reach you? And how can I help you today.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"{voice.truncateDigits89:* * * * * * * * *}, two.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Thank you, and how can I help you, sir.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"Well, I'm calling to see, uh, I I thought the fixed wireless program was still operational. But I'm being told that there PSG is no longer taking?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,Yeah.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"Uh new absence, or new service accepting new service applications for the fix what I was program.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"OK, so?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,The case.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"OK, so you're inquiries about the fixed wireless program, right?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,Yes.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"Thomas, right?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"I can help you with that, sir, you're calling the credit department and I have the right person to give you this information, so in order to check the information. Could you please provide me the account holder's name and the passcode?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,Alright.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"W. R. I, g, h, c, uh, ten ####",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,And the passcode sir.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,I have no idea title. It's [PIN],,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,tight a list.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Uh I'm sorry, could you please repeat.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,No.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,One I believe I have I have no idea what the,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,Is,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"The Don't worry, sir. If you don't remember your passcode I can send you a push notifications this, uh, I'm I'm gonna send you to the phone number you send your account OK, this phone number, and, uh, with the number's two seven seven, two, OK?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"OK, I already sent you, uh, the person vacation, please. Click on the link.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,OK.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,And confirm your information.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Okay, uh, the system. Show me the Maybe, um, this system showed me an error with the authentication process.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"Yeah, I've got anything yet?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"So If you want, I can send you one once again this, uh, push notification because maybe something, uh, went wrong.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,OK.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"OK, I already send you?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,OK.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,Please confirm me.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"What phone number, do you have?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"The phone number, and with uh, two seven seven, two.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Yeah, um",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"Yeah, {voice.truncateDigits89:* * * * * * * * *}, two.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"I got another numbers. But, yeah, the same error appears here in my system's",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,Yeah.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"So, then your trying to text the wrong number.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"But, uh, when you when you got the push notification What? What can you see?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"I I I'm not getting the person notification because you're not sending it to the right, phone number.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,Saying the area code is three one five.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,Five ##,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Oh, alright?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,Yeah.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,Two seven ##,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,I I don't know why.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Well, OK?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,I should be getting personal vacations I I got a text from PSG earlier this morning.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"OK, so, uh, if it doesn't work. Let's try another, uh, way to authenticate your account, OK?",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,OK.,,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_AGENT,"Uh, maybe. Do you have the the account number.",,,
01J3JSQQFZQ1NKR0TY0GWMMMCD,SENDER_CUSTOMER,"No, I don't have the account number. I'm an employee.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Hi, this is Glen Who do you have the pleasure of speaking with today?","The customer contacted the agent to inquire about a $20 discount on their account. The agent verified the eligibility requirements for the promotion, created an order to apply the discount, and informed the customer that it may take one to two billing cycles to take effect. The agent confirmed that the order has been successfully placed, and the customer acknowledged the assistance and confirmed that they could see the order created. The customer expressed gratitude for the help and indicated that they did not need further assistance. The call ended on a positive note with the customer thanking the agent for their time and assistance.",,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Mohammed debit,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Hi, mister Mohammed. How are you doing?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Good, how are you?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yeah, so I'm calling regarding two different accounts for the first account number is ########",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"So this is the Internet account that I closed, uh, there was a",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"That's pretty good to hear well. I'm doing great as well, so Thank you for asking, sir. But tell me what's going on, how can I help you today.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Back which I never received.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,Oh well. Let me check here then. Hold on.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"I can see here, sir, based on the history of the account.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"They refunded you, is it the twelve dollars and ninety five cents.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Yes.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Yeah, I see. It was refunded sir. That was on August, four.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,How did the refund?,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Okay. card.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Um, that's what I'm trying to check if it's physical card was.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,bear with me.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,OK.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yeah, so the second account.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Please ### Mohammed. I'm sorry. I'm actually still waiting for the you know response of our back office. But Right now, I'm still waiting for that, sir. For the second account, what's the problem?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,Uh,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,My internet ending ######,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Is combined.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,What of that.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yeah, this is, combined with my wireless.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,Um,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,My wireless account number is #######,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,Got it and Can I have the pin code or passcode Both of the account.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,OK.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,[PIN],,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Yeah, well what happened here?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"I agree, uh, let me take a look at that {voice.cvv.digitsTranscribed:***}, then.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Uh Let me check on the account was created on May, uh, Is that where your Uh cellphone service also created on May",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"So both both the accounts are connected and for PSG rules I should be getting a credit of {voice.cvv.digitsTranscribed:******} dollars. And that's what they were advertising that if we combine our wireless and Internet, then you know we'll get a discount. It's been {voice.cvv.digitsTranscribed:*****} months, I have not seen that discount on the statement, and every time I call They said that it will be reflected on the next Bill and next bill, and it's {voice.cvv.digitsTranscribed:*****} bills now.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Uh, huh?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yes, yes, my know my cellphone services old.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,Got it. Let me here then.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"This This account is new account created the Internet, because I moved, so I also also moved my cellphone, so my cell phone and internet on the same address.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"OK, so right now, um, sir. With this one. I can see here that I need to get uh, with our EEE department, so that we can apply the discount if it's eligible uh, of course, um, so that I can check also with myself, OK?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"I'll need to speak with them. First, I need to choose stay on the line, uh, mister Mohammed uh, you can put me in speaker well still waiting, OK?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Thank you bear with me, please.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Oh,",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"OK, so currently right now, while still waiting for the other line, um have representative on the back office. Or, uh, I see here that Uh regarding the credit. That's to be refunded the actually just process it. On August for us as per checking and They mentioned that we need to wait at least within {voice.creditcard.digitsTranscribed:***} weeks, it will be delivered directly through your billing address, uh, directly, sir, uh, via visa prepaid. card.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Yes.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Yes, the",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"OK, the the the credit. Right the {voice.creditcard.digitsTranscribed:********}.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,dollars.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Yeah, dollars and {voice.creditcard.digitsTranscribed:****** ****} cents.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,OK.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Thank you for that Sir, please bear with me. Okay, I'm still waiting for the representative from the back office right now.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,Sure.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"you for calling hands up or team, my name is elders, and my PSG I D is, h, as with a Y, s bank e. certified ## May I please have your",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yeah, sure. My PSG your I D is Lima, Charlie three seven ##",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yeah, I actually do have a customer, uh, they have already an existing service for the wireless service, and then the representative offered him to process a Uh internet service way back, May, uh, where we offer all in one offer getting a twenty dollars discount on the Internet, and that was promised to him, but Up until now, they didn't get it.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,Thank you. And what can I do for assist you today.,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Uh, so we're just wondering if can I guess you can help us out with that.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Yeah, for the account number for Internet is three, three, four.",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,"Yes, we can take a look for sure, and see what's happening, do you have the account number, please?",,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_AGENT,um,,,
01J4M3HCPSZ18SD7SNCW7YH32T,SENDER_CUSTOMER,"Four three seven ### and then If you want to have the wireless service, uh, account number so that for you to check the eligibility. It's four, six, four 0z nine four three, ####",,,
